asn,degree
395514,0
131455,0
133374,0
264447,0
133376,0
133377,0
133382,0
395528,0
395530,0
395531,0
133390,0
395535,0
395536,0
133393,0
395538,0
395540,0
395541,0
395542,0
395544,0
131460,0
264474,0
133404,0
395550,0
133407,0
395554,0
395555,0
395556,0
133413,0
133415,0
395560,0
395566,0
133430,0
395575,0
395576,0
395577,0
395579,0
395580,0
393610,0
395582,0
395583,0
264513,0
395586,0
393611,0
395589,0
395591,0
393612,0
395594,0
395598,0
133455,0
2384,0
264529,0
395603,0
395604,0
264533,0
133462,0
395607,0
264536,0
133465,0
264540,0
133470,0
395617,0
395618,0
133476,0
395621,0
395622,0
395623,0
395625,0
395626,0
133485,0
395630,0
264559,0
395633,0
2418,0
395635,0
133493,0
395639,0
133496,0
2426,0
133500,0
133501,0
395647,0
264576,0
133505,0
395650,0
395652,0
395654,0
2439,0
264584,0
395657,0
395658,0
395659,0
395660,0
2445,0
395663,0
131480,0
2450,0
133523,0
395668,0
395669,0
395673,0
395675,0
133532,0
395677,0
133535,0
264608,0
395681,0
395683,0
264612,0
133541,0
395686,0
395688,0
197020,0
395690,0
395693,0
395694,0
395695,0
395696,0
395697,0
264627,0
264631,0
395704,0
395705,0
262559,0
264636,0
264637,0
2494,0
395711,0
2496,0
264642,0
395715,0
395717,0
264646,0
395720,0
2506,0
395723,0
2508,0
264653,0
2511,0
133584,0
2513,0
395730,0
133587,0
395733,0
395735,0
395736,0
395737,0
264666,0
2523,0
395741,0
395743,0
395744,0
395746,0
395748,0
264677,0
395750,0
264680,0
395753,0
133610,0
264686,0
395759,0
395761,0
133618,0
2547,0
264692,0
2549,0
133622,0
2551,0
395769,0
133627,0
395772,0
395773,0
2560,0
2561,0
395778,0
264709,0
133638,0
2567,0
2568,0
393644,0
2570,0
2571,0
395788,0
395789,0
264718,0
2575,0
395792,0
133649,0
2578,0
2579,0
133652,0
133653,0
264726,0
395800,0
264729,0
395802,0
2587,0
2589,0
395806,0
395807,0
264736,0
2596,0
2598,0
264743,0
2600,0
395817,0
395818,0
393650,0
395824,0
395825,0
395826,0
2612,0
2615,0
264760,0
395834,0
395836,0
2621,0
395838,0
264767,0
264768,0
264769,0
133698,0
395843,0
133700,0
264774,0
2631,0
264777,0
2634,0
133708,0
2637,0
395854,0
2639,0
2642,0
264787,0
395861,0
395864,0
395865,0
395866,0
133723,0
395868,0
395869,0
395871,0
264801,0
264802,0
395876,0
395877,0
133735,0
133738,0
264811,0
133741,0
264814,0
264815,0
395888,0
133745,0
395892,0
395894,0
264823,0
395899,0
133756,0
395905,0
395906,0
395907,0
133764,0
264837,0
264838,0
395912,0
395915,0
2700,0
133773,0
395918,0
133775,0
395920,0
2705,0
264850,0
2710,0
395928,0
133785,0
2714,0
395934,0
395935,0
2723,0
133796,0
395941,0
2727,0
2728,0
2729,0
395947,0
395948,0
2735,0
395952,0
395955,0
133812,0
264885,0
133815,0
133816,0
133817,0
395962,0
395963,0
264892,0
395965,0
133822,0
264895,0
133824,0
395969,0
2754,0
395973,0
264902,0
264905,0
2762,0
2763,0
264909,0
395982,0
2768,0
395985,0
133842,0
133843,0
395988,0
393678,0
395990,0
133849,0
395994,0
133851,0
133852,0
133853,0
395998,0
264927,0
133857,0
396002,0
396003,0
396004,0
264933,0
133862,0
396010,0
396011,0
396012,0
133870,0
2799,0
264946,0
393683,0
264950,0
264951,0
133880,0
133883,0
396028,0
264957,0
133888,0
396033,0
133891,0
396036,0
393686,0
264966,0
2824,0
396041,0
133898,0
264971,0
133901,0
2831,0
2832,0
2833,0
262746,0
264979,0
396052,0
396053,0
2838,0
2840,0
2841,0
396058,0
2843,0
264988,0
264989,0
396062,0
396065,0
2850,0
396067,0
133925,0
133927,0
2859,0
2864,0
396081,0
396082,0
396083,0
133940,0
396085,0
133942,0
133943,0
265016,0
265017,0
2875,0
133948,0
133951,0
133952,0
133955,0
133956,0
396101,0
396104,0
133961,0
396106,0
133963,0
396110,0
2896,0
265041,0
133970,0
2900,0
2901,0
2902,0
2903,0
133980,0
396125,0
396126,0
2912,0
133985,0
265059,0
265060,0
396134,0
265063,0
2920,0
2923,0
2924,0
396141,0
396142,0
396143,0
2928,0
396145,0
396146,0
396148,0
2933,0
328169,0
2936,0
265082,0
265084,0
134013,0
265087,0
396160,0
134020,0
396165,0
134022,0
396168,0
134026,0
134027,0
134029,0
396174,0
396175,0
134032,0
396177,0
396178,0
265107,0
134036,0
396181,0
265111,0
396184,0
396186,0
134043,0
396188,0
396189,0
396190,0
265120,0
396194,0
44187,0
265124,0
134054,0
134055,0
134057,0
134058,0
134060,0
396205,0
396206,0
396207,0
134064,0
134065,0
396210,0
134068,0
134070,0
265143,0
393716,0
396218,0
396220,0
265149,0
396223,0
265152,0
265155,0
396228,0
134086,0
396231,0
134088,0
134091,0
265164,0
265165,0
134095,0
396240,0
134098,0
134100,0
134102,0
396247,0
396249,0
396250,0
396251,0
134108,0
265182,0
134111,0
265186,0
134117,0
134118,0
396264,0
265193,0
134122,0
396267,0
396269,0
134127,0
396272,0
396273,0
396274,0
396275,0
265204,0
3061,0
265207,0
265210,0
265212,0
396285,0
396286,0
265216,0
396290,0
396291,0
396293,0
396294,0
396296,0
3083,0
396300,0
265230,0
134160,0
134164,0
134165,0
396310,0
134167,0
396312,0
396313,0
396316,0
134173,0
131589,0
396320,0
396321,0
396322,0
3107,0
134182,0
134183,0
396329,0
396330,0
197127,0
396333,0
265263,0
265265,0
265266,0
265267,0
265270,0
396343,0
396345,0
396349,0
3134,0
265279,0
3136,0
396353,0
265282,0
265284,0
3141,0
134214,0
3144,0
3145,0
396362,0
3147,0
396365,0
265294,0
131597,0
396368,0
134225,0
396370,0
396372,0
265301,0
265302,0
134232,0
396377,0
396381,0
3166,0
3167,0
3168,0
396385,0
265314,0
396387,0
396388,0
3173,0
396390,0
396392,0
265322,0
134251,0
134252,0
134253,0
265326,0
396399,0
134256,0
396402,0
393747,0
3188,0
265333,0
3190,0
3191,0
134264,0
265340,0
3200,0
134277,0
134278,0
134279,0
396426,0
3211,0
134289,0
265363,0
396436,0
3222,0
3224,0
3227,0
396444,0
396446,0
396447,0
396448,0
134306,0
393755,0
396452,0
265381,0
396456,0
393756,0
3242,0
396464,0
396467,0
396472,0
396474,0
396475,0
3260,0
396477,0
396480,0
396484,0
396486,0
396487,0
134344,0
265417,0
396490,0
3275,0
396492,0
3278,0
3279,0
3280,0
396497,0
134356,0
265431,0
3288,0
3289,0
396506,0
396510,0
3295,0
3296,0
134369,0
3298,0
265443,0
3304,0
265449,0
3306,0
134381,0
265454,0
3311,0
552,0
134386,0
134387,0
396533,0
396535,0
396536,0
3321,0
396538,0
134397,0
3328,0
3332,0
265479,0
134408,0
197164,0
393773,0
3344,0
265490,0
134420,0
393774,0
265494,0
3351,0
393775,0
134429,0
134430,0
265503,0
134434,0
3363,0
3364,0
265509,0
134438,0
3369,0
134442,0
265517,0
265518,0
3375,0
3376,0
3377,0
3379,0
265524,0
265525,0
265527,0
3384,0
265530,0
265531,0
3388,0
3389,0
265534,0
134463,0
3392,0
3393,0
265539,0
3397,0
265544,0
3401,0
3409,0
3410,0
3411,0
3412,0
328249,0
3424,0
3425,0
3428,0
3431,0
134504,0
262716,0
328253,0
134513,0
3443,0
3445,0
134518,0
3447,0
134520,0
393791,0
3452,0
134525,0
3454,0
3455,0
3456,0
3457,0
3458,0
134531,0
262721,0
3465,0
134540,0
578,0
134542,0
134550,0
393796,0
3482,0
3484,0
3485,0
3488,0
265634,0
393798,0
3495,0
3496,0
265641,0
265645,0
3502,0
3503,0
265648,0
262728,0
265652,0
265653,0
265654,0
265657,0
265658,0
27956,0
393803,0
3525,0
265671,0
265672,0
393804,0
265674,0
265675,0
265678,0
589,0
265680,0
134610,0
134611,0
134612,0
134614,0
265687,0
265689,0
265690,0
197199,0
3550,0
3551,0
265696,0
134626,0
3555,0
134628,0
393809,0
265704,0
3562,0
134635,0
134636,0
3565,0
265710,0
134639,0
134641,0
134642,0
3571,0
134644,0
265718,0
265719,0
265720,0
3577,0
265722,0
265723,0
134652,0
134653,0
3582,0
3584,0
3585,0
3587,0
3592,0
265740,0
3598,0
393816,0
3602,0
3603,0
265748,0
3606,0
134679,0
3608,0
265753,0
134682,0
22447,0
3613,0
134687,0
265761,0
134690,0
393819,0
3620,0
394574,0
134695,0
265769,0
265770,0
134700,0
265773,0
605,0
3634,0
3635,0
393822,0
134710,0
265785,0
607,0
3644,0
265789,0
3648,0
134721,0
134722,0
3651,0
265796,0
134725,0
3655,0
134729,0
134730,0
3659,0
3660,0
134736,0
265809,0
134740,0
265813,0
265814,0
3671,0
131684,0
134747,0
3677,0
134750,0
613,0
3680,0
265825,0
134754,0
265827,0
134756,0
265830,0
3688,0
134764,0
3693,0
134766,0
3695,0
134768,0
134769,0
3699,0
393833,0
265848,0
265849,0
265850,0
4389,0
134783,0
134784,0
3713,0
134787,0
134788,0
134789,0
265862,0
134791,0
134793,0
265867,0
3724,0
3725,0
3727,0
3729,0
3730,0
134803,0
134804,0
3733,0
3734,0
134808,0
3738,0
393839,0
134812,0
3743,0
265888,0
134818,0
265891,0
3748,0
265893,0
134822,0
393841,0
134824,0
265897,0
3756,0
265901,0
265903,0
134833,0
3762,0
265908,0
265909,0
265911,0
265912,0
134842,0
265915,0
134845,0
393845,0
134848,0
3777,0
3778,0
265923,0
134852,0
262774,0
3782,0
3784,0
3785,0
131703,0
265932,0
3791,0
3794,0
3795,0
134868,0
265941,0
265942,0
393849,0
3800,0
134874,0
134875,0
3804,0
3807,0
134880,0
265953,0
3810,0
134884,0
3813,0
265958,0
3819,0
3820,0
134894,0
393853,0
134896,0
134897,0
134899,0
3828,0
134901,0
265974,0
265975,0
3832,0
134906,0
134907,0
265981,0
134910,0
3839,0
265984,0
265987,0
265988,0
3845,0
265990,0
3847,0
3848,0
3850,0
265996,0
134926,0
134930,0
134932,0
134933,0
134934,0
30577,0
134938,0
134939,0
266012,0
266013,0
134942,0
393861,0
134945,0
134946,0
266020,0
266022,0
134951,0
266026,0
393863,0
266028,0
266029,0
266030,0
266033,0
266034,0
134963,0
266036,0
266037,0
134966,0
134968,0
134969,0
22495,0
266047,0
266048,0
3905,0
266050,0
3909,0
266056,0
393868,0
3914,0
3917,0
266063,0
266064,0
134994,0
3925,0
3926,0
135000,0
266073,0
3930,0
266077,0
135006,0
3935,0
135008,0
266085,0
135014,0
135016,0
135017,0
135018,0
266091,0
266092,0
266095,0
135024,0
3954,0
3955,0
266100,0
266101,0
3958,0
135032,0
266105,0
135034,0
135036,0
135037,0
135038,0
266114,0
266115,0
135044,0
135046,0
266119,0
135048,0
397193,0
135050,0
131735,0
397196,0
397197,0
397198,0
135055,0
397200,0
397202,0
397206,0
131737,0
135066,0
135067,0
266140,0
266142,0
266144,0
132707,0
266146,0
266149,0
266155,0
135084,0
266157,0
135086,0
135088,0
266161,0
135091,0
266164,0
266168,0
266169,0
135100,0
135101,0
266175,0
266178,0
135107,0
266182,0
131745,0
266186,0
266188,0
4046,0
135125,0
4055,0
266200,0
266203,0
135132,0
135133,0
135135,0
266208,0
135140,0
4069,0
266214,0
394577,0
135146,0
135148,0
266221,0
266224,0
393896,0
135154,0
266227,0
266228,0
266229,0
393897,0
266233,0
135162,0
266235,0
266236,0
393898,0
135166,0
44373,0
266240,0
266241,0
135170,0
266245,0
266246,0
266248,0
393900,0
135180,0
135182,0
262829,0
266257,0
135186,0
135187,0
266261,0
135191,0
135192,0
135194,0
687,0
266268,0
135197,0
135198,0
266271,0
4128,0
135201,0
135202,0
266275,0
266276,0
4133,0
135207,0
135209,0
266282,0
266283,0
135212,0
393906,0
135214,0
4143,0
135216,0
135217,0
135218,0
266292,0
266293,0
135225,0
266298,0
266299,0
266301,0
131765,0
135232,0
135234,0
135235,0
135237,0
4166,0
266311,0
266312,0
266313,0
135244,0
266317,0
266318,0
266320,0
135249,0
4179,0
266324,0
4182,0
135255,0
4184,0
4186,0
135259,0
266333,0
266338,0
4196,0
135270,0
4199,0
4201,0
135275,0
266348,0
135277,0
393917,0
266353,0
266354,0
4211,0
4212,0
135286,0
135289,0
266362,0
393919,0
266367,0
266370,0
135299,0
135303,0
266377,0
266378,0
266380,0
393922,0
135311,0
266384,0
135313,0
135314,0
4243,0
266388,0
135317,0
135320,0
4249,0
266396,0
266397,0
135326,0
4255,0
266401,0
266403,0
135332,0
4268,0
266415,0
266417,0
4274,0
135347,0
135350,0
393929,0
266425,0
4283,0
135357,0
135358,0
135359,0
266432,0
266434,0
393931,0
266436,0
266439,0
266440,0
135369,0
4298,0
135371,0
135372,0
266446,0
131789,0
135377,0
4306,0
4307,0
266452,0
135383,0
135384,0
266460,0
4317,0
4318,0
393936,0
135398,0
266474,0
266476,0
722,0
135407,0
266481,0
266482,0
135411,0
266484,0
135413,0
135415,0
135416,0
266490,0
266492,0
135421,0
4352,0
4354,0
135427,0
4356,0
266501,0
4358,0
266503,0
135432,0
135433,0
266506,0
266507,0
266509,0
4366,0
4367,0
135440,0
135441,0
135442,0
135443,0
135444,0
4374,0
135447,0
135448,0
266521,0
135450,0
135455,0
135456,0
4385,0
135446,0
135459,0
135460,0
135461,0
4390,0
135463,0
135464,0
4393,0
135466,0
266540,0
135469,0
135470,0
393949,0
135472,0
266545,0
135474,0
266547,0
262878,0
135478,0
266551,0
135480,0
135481,0
4410,0
262879,0
135485,0
135487,0
266562,0
266564,0
266565,0
393953,0
135496,0
135497,0
266570,0
135499,0
266573,0
266575,0
266576,0
266577,0
266579,0
266581,0
266582,0
135512,0
135514,0
135515,0
266590,0
135519,0
135520,0
135521,0
266594,0
4451,0
135524,0
135527,0
266601,0
135530,0
266604,0
266605,0
266606,0
266607,0
266608,0
4465,0
4468,0
4469,0
4470,0
135544,0
135545,0
4475,0
135549,0
266622,0
135551,0
149,0
266625,0
266626,0
393963,0
266628,0
135557,0
135558,0
266632,0
266634,0
4492,0
4493,0
266638,0
393965,0
266640,0
135569,0
266642,0
266643,0
135572,0
135573,0
4503,0
135576,0
4505,0
393967,0
135582,0
4511,0
135584,0
135585,0
135586,0
135590,0
262897,0
135594,0
135595,0
135598,0
266671,0
135601,0
135602,0
4531,0
135604,0
135606,0
266680,0
393972,0
4539,0
266686,0
135617,0
4549,0
266694,0
135625,0
135626,0
135627,0
266703,0
4563,0
135636,0
4566,0
44452,0
135643,0
135644,0
135645,0
135647,0
4578,0
763,0
135652,0
131088,0
4583,0
764,0
135664,0
4597,0
135671,0
135672,0
135673,0
135675,0
4604,0
4605,0
135679,0
393984,0
4611,0
135686,0
135687,0
4616,0
135691,0
4622,0
4623,0
135697,0
135699,0
135702,0
4631,0
135705,0
135706,0
4638,0
393989,0
135712,0
4642,0
4643,0
135716,0
135722,0
4653,0
4655,0
4656,0
135733,0
4662,0
4663,0
4665,0
4666,0
4669,0
4671,0
131091,0
135746,0
135748,0
4677,0
135751,0
135753,0
135756,0
135760,0
135761,0
135762,0
135764,0
4693,0
4695,0
393999,0
135772,0
135773,0
135774,0
135775,0
394000,0
135778,0
44475,0
135780,0
135781,0
4710,0
135786,0
135787,0
4717,0
4718,0
135792,0
135793,0
135794,0
135798,0
4729,0
4730,0
135805,0
135806,0
262933,0
135808,0
135809,0
135810,0
135812,0
135815,0
43803,0
135817,0
135818,0
4748,0
4749,0
135824,0
394008,0
135826,0
4756,0
4758,0
4759,0
4762,0
135835,0
4767,0
135844,0
4774,0
135848,0
4778,0
4781,0
4783,0
266928,0
135857,0
135858,0
4790,0
4791,0
4792,0
135866,0
4797,0
135870,0
135871,0
4801,0
135875,0
266950,0
135882,0
266958,0
4815,0
4817,0
135890,0
4820,0
4821,0
135895,0
266968,0
4825,0
4827,0
4828,0
4830,0
4831,0
4832,0
135906,0
135908,0
135911,0
266984,0
135913,0
4842,0
135915,0
4846,0
266992,0
135922,0
135924,0
135925,0
393858,0
267002,0
4859,0
135932,0
394026,0
1778,0
4864,0
4866,0
4868,0
4871,0
267016,0
394028,0
267018,0
267019,0
4876,0
4877,0
4878,0
4880,0
267025,0
4882,0
4883,0
267029,0
4886,0
4887,0
4888,0
4889,0
4890,0
262959,0
267036,0
4893,0
4894,0
267039,0
4897,0
4898,0
4900,0
4902,0
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
262962,0
267054,0
4911,0
4912,0
267058,0
131891,0
267060,0
4917,0
267063,0
820,0
267069,0
136000,0
267075,0
136004,0
131894,0
136007,0
136008,0
267081,0
136010,0
131895,0
136013,0
267086,0
136015,0
394040,0
267090,0
136020,0
267094,0
825,0
136024,0
267099,0
136028,0
394042,0
267103,0
267104,0
4961,0
136034,0
136036,0
136038,0
136039,0
136040,0
4969,0
4970,0
4972,0
136045,0
136046,0
131901,0
267120,0
4977,0
267122,0
267123,0
4980,0
136053,0
136054,0
136056,0
4985,0
136058,0
131903,0
136060,0
4989,0
136062,0
267138,0
4995,0
136070,0
394049,0
267144,0
136073,0
136074,0
5003,0
267148,0
131906,0
136079,0
5008,0
136082,0
131907,0
136084,0
136085,0
136086,0
136087,0
136088,0
5018,0
136091,0
136093,0
5022,0
136096,0
136097,0
5026,0
136099,0
136100,0
136101,0
136102,0
136103,0
5032,0
5033,0
5036,0
136109,0
136110,0
136111,0
136112,0
136113,0
136114,0
136115,0
136116,0
136117,0
136118,0
394057,0
5048,0
5049,0
136124,0
136125,0
136127,0
5058,0
136134,0
136135,0
136136,0
394060,0
136138,0
136140,0
5069,0
136142,0
5073,0
136147,0
262990,0
27241,0
136153,0
136154,0
136157,0
136158,0
5087,0
5088,0
5090,0
5091,0
136164,0
136165,0
136166,0
5096,0
136169,0
135333,0
136171,0
136172,0
5101,0
5103,0
136177,0
5108,0
5110,0
136183,0
131924,0
136187,0
5116,0
136189,0
136190,0
131926,0
5132,0
5133,0
136206,0
136207,0
136209,0
136211,0
136212,0
136214,0
136215,0
136217,0
136218,0
136219,0
263002,0
131107,0
136226,0
136230,0
136232,0
136234,0
136238,0
263005,0
136241,0
136244,0
136246,0
136248,0
266408,0
5180,0
5182,0
136255,0
136256,0
136257,0
136258,0
136259,0
136260,0
136261,0
394081,0
136264,0
136267,0
136268,0
136269,0
136270,0
136272,0
136274,0
136277,0
136278,0
136279,0
136284,0
136285,0
263826,0
136287,0
136288,0
136289,0
136292,0
263014,0
136294,0
136297,0
136298,0
136299,0
136300,0
136301,0
136303,0
136304,0
136305,0
136306,0
136308,0
136312,0
136313,0
136314,0
136316,0
136317,0
136318,0
136319,0
136320,0
136322,0
394091,0
136324,0
136325,0
136326,0
136328,0
263020,0
136332,0
136333,0
136334,0
394093,0
136336,0
5265,0
136338,0
22723,0
266411,0
136343,0
136344,0
136345,0
136347,0
136349,0
136350,0
267424,0
136353,0
136355,0
267428,0
136357,0
267430,0
394097,0
267432,0
136361,0
136362,0
267435,0
136364,0
267437,0
136366,0
267439,0
267440,0
267441,0
136370,0
266412,0
136372,0
267445,0
131112,0
267448,0
394100,0
5307,0
136380,0
267453,0
267455,0
136385,0
267459,0
136388,0
263030,0
136391,0
136392,0
136393,0
267466,0
5323,0
136396,0
267470,0
267471,0
136400,0
394104,0
267474,0
267475,0
136404,0
136405,0
267478,0
267481,0
267482,0
267483,0
136412,0
136414,0
136416,0
267490,0
267492,0
267493,0
267494,0
136423,0
136424,0
267497,0
267498,0
136427,0
267500,0
267501,0
136431,0
267504,0
267505,0
136436,0
136438,0
136440,0
267514,0
267516,0
267517,0
267518,0
136447,0
136448,0
267524,0
5382,0
136455,0
136456,0
5388,0
22744,0
136467,0
136468,0
267542,0
5401,0
5402,0
5405,0
136478,0
263045,0
267555,0
267558,0
136487,0
136488,0
5417,0
136490,0
5419,0
5420,0
267566,0
267567,0
136498,0
267571,0
136506,0
5436,0
136510,0
5439,0
136512,0
267585,0
267588,0
267589,0
267591,0
267592,0
267593,0
136522,0
267595,0
136524,0
267597,0
267598,0
267599,0
267600,0
5458,0
5461,0
267606,0
5463,0
136536,0
267609,0
5470,0
267615,0
5473,0
5474,0
136549,0
267622,0
5480,0
267625,0
263797,0
136559,0
267633,0
136562,0
5491,0
267636,0
136565,0
52557,0
263060,0
5498,0
136571,0
5501,0
5502,0
267650,0
136579,0
267652,0
136581,0
136584,0
5514,0
263063,0
5516,0
136589,0
22765,0
5520,0
5522,0
136597,0
267671,0
267672,0
5530,0
5531,0
136604,0
136605,0
136606,0
5535,0
136608,0
5540,0
136614,0
136616,0
136618,0
263069,0
136624,0
5553,0
136626,0
136627,0
136630,0
136631,0
136632,0
136633,0
136634,0
136637,0
5570,0
136643,0
5572,0
136645,0
136646,0
136648,0
136651,0
263074,0
136656,0
136657,0
5586,0
136662,0
136663,0
136664,0
132004,0
136666,0
136667,0
136668,0
136669,0
5598,0
136671,0
136672,0
5601,0
136676,0
136680,0
5609,0
132007,0
136684,0
5613,0
328247,0
5615,0
136688,0
136690,0
5619,0
5620,0
136694,0
5624,0
136697,0
5626,0
136700,0
54157,0
5630,0
136704,0
5635,0
136708,0
5637,0
5638,0
136712,0
5642,0
136715,0
5648,0
136721,0
136723,0
136724,0
5653,0
136726,0
5655,0
5656,0
4721,0
136730,0
136732,0
136735,0
5665,0
5666,0
136742,0
5672,0
136745,0
136747,0
136748,0
394162,0
135489,0
136753,0
136756,0
136757,0
136758,0
136760,0
132020,0
5692,0
397205,0
132021,0
5696,0
5697,0
136770,0
136772,0
136773,0
5702,0
5703,0
5705,0
5707,0
5708,0
136781,0
5710,0
190,0
5716,0
266416,0
5719,0
5721,0
136794,0
5728,0
136801,0
136804,0
136806,0
22801,0
136808,0
132028,0
5739,0
136813,0
394173,0
5744,0
5749,0
136822,0
5752,0
136826,0
394175,0
136828,0
5757,0
136830,0
136831,0
136833,0
136834,0
136835,0
5764,0
136837,0
5767,0
136842,0
136843,0
5772,0
136845,0
5774,0
136847,0
5778,0
132035,0
136852,0
136853,0
136854,0
5783,0
5784,0
136857,0
136858,0
5787,0
5788,0
5790,0
136864,0
136865,0
5797,0
136871,0
136873,0
394183,0
136876,0
136877,0
136879,0
394184,0
263972,0
136883,0
136885,0
136886,0
394185,0
136888,0
394186,0
136894,0
136895,0
263115,0
136900,0
136901,0
136902,0
136903,0
136904,0
132044,0
393888,0
136907,0
136908,0
136909,0
136910,0
136911,0
136912,0
136913,0
131130,0
263118,0
136920,0
136926,0
136931,0
136932,0
136934,0
136935,0
136936,0
136937,0
136938,0
136940,0
136941,0
136942,0
131131,0
136946,0
394195,0
136948,0
136950,0
136952,0
394196,0
136955,0
136956,0
266273,0
394197,0
136962,0
136963,0
196,0
132054,0
136966,0
136967,0
136968,0
132055,0
136974,0
136977,0
136980,0
136982,0
132057,0
136987,0
136988,0
263130,0
136991,0
132059,0
136996,0
136998,0
5927,0
137001,0
137002,0
137003,0
137004,0
22834,0
132061,0
137008,0
5939,0
394206,0
137017,0
132063,0
137020,0
137022,0
132720,0
394208,0
137027,0
5956,0
5957,0
137030,0
132065,0
5961,0
137034,0
131134,0
263138,0
5966,0
137039,0
137040,0
5969,0
137045,0
5974,0
5976,0
394212,0
5978,0
137051,0
137053,0
5982,0
394213,0
137056,0
137057,0
137060,0
5994,0
135339,0
137071,0
6002,0
137077,0
6006,0
135500,0
137081,0
137083,0
137084,0
137085,0
137086,0
132075,0
137092,0
137093,0
137096,0
6026,0
137100,0
137101,0
394221,0
137104,0
266274,0
6039,0
6040,0
6041,0
6042,0
132079,0
132080,0
262255,0
263153,0
6056,0
6058,0
394226,0
6065,0
6066,0
137142,0
394228,0
6074,0
6075,0
6077,0
6086,0
6091,0
6092,0
6095,0
263160,0
6099,0
6103,0
6105,0
6106,0
6109,0
6112,0
137185,0
267464,0
137189,0
6118,0
137191,0
394236,0
137195,0
6124,0
137197,0
6127,0
137208,0
137209,0
137210,0
132095,0
6141,0
137215,0
394240,0
6146,0
137220,0
137221,0
394241,0
137225,0
6157,0
137233,0
6163,0
137236,0
6165,0
6168,0
266441,0
6171,0
6172,0
137245,0
263173,0
137248,0
137250,0
137252,0
6183,0
6185,0
394247,0
6188,0
6190,0
6192,0
6193,0
137266,0
6195,0
137269,0
6198,0
6199,0
6200,0
137274,0
131142,0
137278,0
6209,0
6210,0
394251,0
132108,0
137301,0
137302,0
6231,0
131143,0
6244,0
6245,0
6248,0
6250,0
6253,0
6256,0
6262,0
6263,0
131144,0
6266,0
394261,0
263190,0
135509,0
6279,0
6280,0
394263,0
6286,0
6289,0
6290,0
22895,0
6301,0
6302,0
6305,0
6309,0
22897,0
263196,0
6316,0
137389,0
6319,0
137392,0
137399,0
137400,0
132127,0
6334,0
6337,0
6341,0
6342,0
263201,0
137416,0
137417,0
6348,0
266447,0
137423,0
137424,0
137425,0
6354,0
6356,0
394276,0
6362,0
6363,0
6366,0
6373,0
6377,0
6379,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
394282,0
6401,0
263211,0
6406,0
263212,0
266449,0
131149,0
132141,0
263215,0
6431,0
132144,0
6434,0
263217,0
266450,0
131150,0
263218,0
6448,0
6450,0
263219,0
394292,0
263221,0
263100,0
265404,0
6468,0
132150,0
266451,0
6479,0
6482,0
6485,0
266277,0
6487,0
6488,0
6491,0
6492,0
6493,0
6494,0
6495,0
394299,0
6500,0
6501,0
6502,0
6510,0
6522,0
263231,0
6524,0
6527,0
394304,0
6534,0
6535,0
6541,0
6547,0
6550,0
6551,0
263973,0
6561,0
6562,0
6565,0
6569,0
196622,0
263239,0
6576,0
6584,0
132170,0
266455,0
6591,0
6594,0
6595,0
6596,0
132172,0
6606,0
263245,0
6618,0
6624,0
394320,0
6628,0
6629,0
263249,0
266278,0
394322,0
6639,0
6640,0
6641,0
6642,0
6645,0
6646,0
6647,0
263252,0
6650,0
394325,0
6658,0
6665,0
6666,0
6670,0
6671,0
6674,0
266458,0
6681,0
131158,0
6687,0
6693,0
6698,0
1117,0
6704,0
22963,0
266459,0
6711,0
131159,0
6716,0
6719,0
132193,0
6729,0
6732,0
6733,0
6737,0
6740,0
6744,0
132196,0
6747,0
6753,0
6759,0
6761,0
225,0
6764,0
394344,0
266461,0
6773,0
196629,0
6784,0
6786,0
394347,0
132204,0
6794,0
266592,0
6796,0
266462,0
6801,0
6803,0
131162,0
6810,0
263279,0
6813,0
132208,0
6823,0
6826,0
263282,0
6831,0
6832,0
6833,0
263283,0
6836,0
6838,0
6839,0
6842,0
6843,0
6844,0
132726,0
6852,0
6859,0
6862,0
22051,0
6867,0
6868,0
6869,0
6870,0
394361,0
6873,0
6883,0
394364,0
6890,0
6891,0
132222,0
6907,0
6911,0
6912,0
266243,0
6924,0
263298,0
6927,0
6931,0
6932,0
266280,0
263300,0
6938,0
6941,0
6943,0
6946,0
6949,0
6951,0
6954,0
6955,0
394376,0
328256,0
6971,0
6973,0
262779,0
6976,0
6977,0
6984,0
132236,0
6988,0
6989,0
6997,0
6998,0
6999,0
7001,0
132239,0
394384,0
7013,0
7017,0
7019,0
135483,0
7024,0
394387,0
7030,0
7033,0
7034,0
394389,0
7045,0
7050,0
263319,0
7060,0
132249,0
7064,0
23023,0
7068,0
263322,0
266471,0
132251,0
7078,0
7080,0
394396,0
7088,0
132254,0
266472,0
7105,0
7116,0
263330,0
7124,0
7125,0
7127,0
394404,0
7131,0
7132,0
7133,0
7136,0
7138,0
263334,0
7142,0
7143,0
7146,0
263335,0
7148,0
7150,0
7152,0
394408,0
7154,0
7158,0
132265,0
44884,0
7163,0
7165,0
7170,0
7171,0
7172,0
263340,0
7181,0
7183,0
7191,0
394416,0
7202,0
7203,0
1201,0
7213,0
7215,0
394420,0
7227,0
1205,0
7233,0
7234,0
7235,0
1206,0
132279,0
7251,0
7252,0
7253,0
7254,0
132281,0
7256,0
7258,0
263354,0
7262,0
7265,0
7268,0
8971,0
132284,0
7276,0
7280,0
