asn,degree
263500,3
263756,3
264471,3
264998,3
393275,3
10278,3
9506,3
17841,3
24475,3
4816,3
23650,3
58519,3
11995,3
19158,3
27294,3
23002,3
53047,3
263629,3
264096,3
4264,3
4265,3
24445,3
133111,3
327997,3
4613,3
4765,3
9834,3
10022,3
56067,3
132280,3
38466,3
9556,3
9557,3
133865,3
134688,3
136237,3
17426,3
38457,3
45335,3
45648,3
45804,3
55470,3
58765,3
134042,3
38150,3
45302,3
59139,3
9918,3
23948,3
132890,3
135423,3
327893,3
7598,3
55878,3
132309,3
132836,3
133525,3
136430,3
17816,3
131285,3
132816,3
135365,3
22534,3
8585,3
197835,3
62086,3
31605,3
35371,3
39205,3
41852,3
5484,3
29596,3
5532,3
8326,3
15471,3
35199,3
50515,3
56344,3
206957,3
200899,3
20555,3
29553,3
32881,3
394367,3
5668,3
5794,3
6062,3
6296,3
6332,3
7533,3
23338,3
43852,3
57731,3
58439,3
327783,3
15054,3
17014,3
30263,3
394018,3
10965,3
10972,3
6662,3
34214,3
39777,3
41206,3
59649,3
15765,3
51077,3
60517,3
62373,3
25504,3
49071,3
9086,3
25211,3
24962,3
207114,3
8913,3
12842,3
15541,3
41038,3
51461,3
52092,3
207153,3
57033,3
60271,3
7247,3
9080,3
10423,3
14651,3
16110,3
20694,3
21527,3
24607,3
24645,3
24717,3
24852,3
25948,3
28684,3
29074,3
29097,3
29203,3
29394,3
29600,3
29687,3
34120,3
34362,3
34376,3
34450,3
34688,3
34748,3
34960,3
35313,3
35562,3
36518,3
37317,3
37387,3
38948,3
39310,3
40984,3
41006,3
41644,3
41736,3
41753,3
41937,3
42180,3
42981,3
43384,3
43911,3
44291,3
44511,3
47427,3
47493,3
48374,3
48821,3
48897,3
48956,3
49237,3
49697,3
50121,3
50281,3
50562,3
51058,3
51648,3
52173,3
52993,3
53605,3
56400,3
56401,3
56668,3
57158,3
57202,3
57287,3
57407,3
59432,3
59752,3
60427,3
60662,3
61361,3
61371,3
62009,3
62416,3
64475,3
132730,3
196624,3
196826,3
196927,3
197131,3
197588,3
198356,3
198709,3
199435,3
199490,3
201026,3
201427,3
201439,3
201661,3
202562,3
202895,3
202921,3
203052,3
203123,3
203712,3
207036,3
207080,3
266156,3
327707,3
327745,3
327908,3
395768,3
11170,3
52507,3
15180,3
22080,3
27882,3
54164,3
63419,3
7489,3
38835,3
134835,3
135396,3
135559,3
136538,3
136612,3
17999,3
17826,3
38043,3
263260,3
46193,3
27744,3
33666,3
8431,3
47697,3
50471,3
8345,3
20895,3
29190,3
39710,3
42277,3
43148,3
44391,3
50222,3
50477,3
43940,3
8439,3
50223,3
8870,3
21257,3
25505,3
39806,3
42253,3
43362,3
48223,3
56592,3
57073,3
57091,3
60165,3
60952,3
198227,3
38616,3
8586,3
16262,3
39040,3
42298,3
56737,3
42132,3
16297,3
42398,3
16190,3
57324,3
51528,3
60042,3
205952,3
31494,3
44605,3
47883,3
45224,3
9387,3
9482,3
45284,3
135739,3
38280,3
133543,3
45179,3
24400,3
9832,3
9845,3
58424,3
23642,3
10269,3
18895,3
26599,3
52732,3
36843,3
46093,3
11139,3
29870,3
328174,3
33392,3
12064,3
393954,3
50977,3
12494,3
12685,3
12730,3
24810,3
34267,3
39293,3
15857,3
21189,3
34513,3
59703,3
197680,3
22869,3
27668,3
50670,3
12997,3
42187,3
49673,3
15577,3
39199,3
57944,3
25584,3
28189,3
16473,3
14117,3
264352,3
36423,3
14985,3
15221,3
204136,3
48056,3
43542,3
25249,3
20598,3
27373,3
36917,3
45786,3
63526,3
24435,3
38710,3
135345,3
135707,3
23991,3
23575,3
17970,3
17976,3
55836,3
24229,3
38768,3
63859,3
56149,3
131349,3
27992,3
263579,3
19555,3
21191,3
28769,3
34676,3
41704,3
49963,3
197298,3
198816,3
35140,3
31519,3
45025,3
35566,3
197002,3
262314,3
328167,3
26406,3
46650,3
393223,3
45429,3
131331,3
134146,3
59953,3
132653,3
57045,3
51235,3
57543,3
43287,3
42139,3
25139,3
47517,3
48309,3
25446,3
52928,3
53019,3
262689,3
27382,3
27717,3
28103,3
263004,3
263656,3
28161,3
28317,3
61649,3
264531,3
265053,3
31203,3
48129,3
29031,3
33567,3
36897,3
36965,3
37049,3
37228,3
37374,3
37525,3
327772,3
327777,3
327907,3
327996,3
328001,3
328043,3
328082,3
328101,3
328156,3
328237,3
328242,3
328251,3
37125,3
49309,3
42516,3
44963,3
49749,3
31452,3
133658,3
51191,3
49620,3
394010,3
55053,3
37248,3
39074,3
200485,3
40151,3
51375,3
205020,3
48847,3
56503,3
60259,3
135820,3
131322,3
45942,3
196638,3
49185,3
56833,3
52332,3
52500,3
61441,3
61494,3
61521,3
52960,3
263481,3
263264,3
57087,3
58460,3
59155,3
136514,3
133717,3
136224,3
134204,3
135376,3
264465,3
263917,3
264107,3
264288,3
41917,2
49052,2
52352,2
32,2
16668,2
55,2
1998,2
7896,2
59,2
30175,2
36328,2
20197,2
22753,2
88,2
5071,2
11956,2
222,2
44747,2
558,2
2108,2
2730,2
3347,2
3599,2
3685,2
3912,2
5661,2
6405,2
7393,2
7786,2
7862,2
9241,2
10708,2
10883,2
10991,2
11045,2
11287,2
11612,2
11713,2
12019,2
12260,2
12266,2
13156,2
13728,2
13819,2
14522,2
14923,2
14969,2
15250,2
16477,2
16531,2
16567,2
16582,2
18982,2
19149,2
19256,2
19863,2
19919,2
20460,2
20545,2
21245,2
21627,2
21880,2
21981,2
22552,2
22795,2
23126,2
23304,2
23374,2
24720,2
25098,2
25509,2
25843,2
25934,2
26110,2
26209,2
26292,2
26413,2
26640,2
27204,2
28509,2
29488,2
29667,2
29854,2
29886,2
29968,2
30221,2
31221,2
31845,2
32308,2
32432,2
32554,2
32880,2
32899,2
33055,2
34683,2
34704,2
35787,2
36052,2
36394,2
36443,2
36489,2
36958,2
37558,2
39470,2
39572,2
41454,2
41721,2
41765,2
41849,2
42160,2
42162,2
42401,2
42466,2
42633,2
43207,2
43843,2
44574,2
44972,2
46110,2
46636,2
46652,2
46672,2
46687,2
46692,2
47171,2
47544,2
48620,2
48683,2
49349,2
50115,2
50535,2
50624,2
51007,2
51390,2
51701,2
51942,2
53587,2
53850,2
54103,2
54240,2
54519,2
54646,2
56745,2
57524,2
57624,2
57832,2
59521,2
59872,2
60110,2
60458,2
61094,2
62352,2
62904,2
63060,2
63152,2
63219,2
133530,2
133731,2
197056,2
197764,2
197809,2
197845,2
198040,2
199181,2
199244,2
199468,2
199569,2
200031,2
200999,2
201105,2
201324,2
201814,2
202831,2
203389,2
204861,2
205512,2
205996,2
206404,2
263114,2
263127,2
393266,2
393626,2
394232,2
394308,2
394601,2
395573,2
395597,2
395719,2
1909,2
2641,2
10927,2
5639,2
6224,2
7743,2
11255,2
14747,2
14767,2
14818,2
14921,2
17385,2
17402,2
18703,2
20018,2
20868,2
22153,2
22346,2
22451,2
22683,2
25746,2
29765,2
31834,2
32719,2
33561,2
35994,2
46353,2
46606,2
54579,2
54769,2
54778,2
62819,2
395516,2
33079,2
11481,2
278,2
3640,2
109,2
3999,2
32982,2
345,2
575,2
3544,2
385,2
493,2
495,2
531,2
1538,2
32361,2
2047,2
2682,2
36030,2
12247,2
29709,2
32666,2
16538,2
1321,2
1339,2
3573,2
3614,2
4208,2
6979,2
11847,2
11911,2
15029,2
19516,2
21965,2
23154,2
23503,2
25892,2
50456,2
131235,2
393380,2
5496,2
14418,2
29457,2
135401,2
724,2
760,2
16583,2
26523,2
3766,2
53837,2
50998,2
64478,2
197690,2
22764,2
21480,2
31275,2
42248,2
1217,2
9547,2
38561,2
40310,2
132789,2
134800,2
1226,2
4544,2
11030,2
23545,2
36224,2
29468,2
34385,2
39301,2
39840,2
50572,2
51349,2
2159,2
6900,2
12536,2
25888,2
31459,2
34164,2
51402,2
200086,2
28511,2
33071,2
5582,2
6528,2
6694,2
8375,2
8448,2
8856,2
13150,2
13480,2
16803,2
16960,2
20677,2
25384,2
28555,2
29071,2
31100,2
32281,2
33409,2
33494,2
44002,2
44923,2
47893,2
50549,2
51577,2
56835,2
58542,2
61011,2
134764,2
198710,2
199213,2
200081,2
201499,2
201641,2
203004,2
205727,2
207097,2
14086,2
5972,2
2839,2
1659,2
47253,2
5800,2
6035,2
12659,2
51164,2
41369,2
8692,2
20398,2
12464,2
10417,2
10938,2
11802,2
19873,2
28134,2
28184,2
28188,2
28269,2
28333,2
28357,2
28615,2
28616,2
28631,2
52643,2
52700,2
52781,2
52968,2
52972,2
52982,2
53012,2
53022,2
53093,2
53174,2
53203,2
61836,2
61948,2
262419,2
262492,2
262552,2
262616,2
262695,2
262723,2
262724,2
262789,2
262827,2
262843,2
263033,2
263107,2
263109,2
263395,2
263450,2
263510,2
263873,2
263886,2
263925,2
263979,2
264085,2
264134,2
264297,2
264304,2
264507,2
264571,2
264592,2
264923,2
265048,2
265246,2
265252,2
266031,2
266087,2
266136,2
266250,2
266308,2
266487,2
267507,2
267513,2
13092,2
2072,2
33885,2
35132,2
41741,2
60687,2
2698,2
16717,2
4723,2
7671,2
7672,2
10000,2
18094,2
23627,2
23628,2
23774,2
23778,2
24249,2
24279,2
37918,2
38631,2
38634,2
131896,2
131916,2
131918,2
9367,2
9621,2
18077,2
24251,2
24252,2
24253,2
24271,2
48951,2
58645,2
131914,2
55394,2
59105,2
58791,2
199103,2
15474,2
47699,2
50272,2
198093,2
25496,2
30929,2
35328,2
56656,2
56800,2
19496,2
20057,2
17916,2
13548,2
14615,2
26903,2
19611,2
10080,2
45270,2
56079,2
133736,2
6203,2
15278,2
16989,2
19383,2
21832,2
22062,2
22150,2
22343,2
30682,2
32732,2
40237,2
63186,2
47445,2
19812,2
2899,2
24287,2
4693,2
4719,2
10036,2
10480,2
12119,2
16089,2
18259,2
19518,2
23629,2
24157,2
24413,2
26167,2
26753,2
30259,2
39734,2
45410,2
48348,2
51018,2
55900,2
58381,2
132882,2
133918,2
136933,2
262821,2
395088,2
56430,2
3165,2
8569,2
42613,2
16094,2
20848,2
20919,2
21353,2
28825,2
34042,2
34709,2
38934,2
39735,2
47117,2
49558,2
56634,2
60840,2
60879,2
196914,2
198541,2
200557,2
201861,2
202164,2
5386,2
30860,2
57084,2
14037,2
21068,2
25506,2
29665,2
31505,2
33807,2
35174,2
35323,2
35498,2
39330,2
39661,2
41247,2
41406,2
41930,2
42153,2
42643,2
42797,2
42963,2
43113,2
43941,2
47482,2
48136,2
48487,2
48712,2
50331,2
50333,2
51101,2
51148,2
51864,2
52064,2
52124,2
56658,2
56945,2
57305,2
57613,2
60399,2
60617,2
60624,2
60809,2
196866,2
196891,2
197431,2
197496,2
197682,2
197811,2
197977,2
198187,2
198263,2
198327,2
198408,2
198410,2
198595,2
198713,2
198743,2
198766,2
198782,2
198857,2
198884,2
198910,2
198921,2
199057,2
199265,2
199428,2
199859,2
200437,2
200605,2
201342,2
202081,2
202162,2
202589,2
203064,2
203255,2
203362,2
203364,2
203417,2
203435,2
203475,2
203566,2
203567,2
203941,2
205299,2
205308,2
205485,2
205581,2
206052,2
206108,2
206336,2
206454,2
21151,2
35067,2
39065,2
41631,2
43656,2
48229,2
50392,2
4436,2
11215,2
13345,2
18897,2
19662,2
28909,2
33536,2
34922,2
35070,2
36385,2
43073,2
48505,2
50188,2
50550,2
51337,2
51394,2
51606,2
54543,2
57263,2
62798,2
197479,2
198216,2
198935,2
198948,2
199250,2
200089,2
204126,2
393545,2
8291,2
29147,2
31484,2
203703,2
44084,2
41401,2
48854,2
3312,2
24657,2
38056,2
41307,2
51114,2
12872,2
34359,2
35365,2
42510,2
48385,2
49359,2
197221,2
6261,2
7194,2
8175,2
8247,2
10489,2
11402,2
13499,2
13781,2
14313,2
19541,2
19554,2
19582,2
23336,2
23422,2
25108,2
25932,2
26949,2
28026,2
30444,2
30686,2
32777,2
32955,2
33084,2
34444,2
40125,2
49485,2
49565,2
49855,2
52368,2
52692,2
63457,2
201434,2
204279,2
393398,2
394899,2
394902,2
396016,2
3372,2
27033,2
3538,2
27044,2
7532,2
10171,2
16058,2
37101,2
37119,2
45414,2
45839,2
55649,2
133617,2
3527,2
27137,2
5061,2
6140,2
10412,2
11563,2
11815,2
16594,2
21571,2
21877,2
22332,2
22860,2
25670,2
27823,2
27833,2
27877,2
27953,2
27960,2
28193,2
28274,2
28546,2
28653,2
29732,2
32152,2
32593,2
33623,2
36109,2
52255,2
52349,2
52354,2
52372,2
52436,2
52548,2
52787,2
53201,2
53786,2
61490,2
61712,2
62712,2
133734,2
135548,2
262218,2
262235,2
262567,2
263172,2
263230,2
263400,2
263424,2
263793,2
263801,2
263805,2
263891,2
264668,2
265962,2
266184,2
266539,2
266600,2
395176,2
395578,2
395837,2
3582,2
16626,2
27322,2
37663,2
37668,2
37691,2
9877,2
135605,2
28110,2
263713,2
27817,2
134762,2
4151,2
26284,2
52609,2
4262,2
4269,2
4434,2
25568,2
36915,2
327766,2
328190,2
17619,2
18206,2
55933,2
64010,2
131996,2
132615,2
133748,2
136493,2
4771,2
23969,2
135278,2
4678,2
4697,2
37906,2
4802,2
17667,2
18404,2
45654,2
133133,2
137016,2
7633,2
9830,2
17665,2
17754,2
23860,2
24309,2
24554,2
33383,2
55879,2
132556,2
132754,2
133295,2
133593,2
133648,2
133982,2
134006,2
135193,2
24201,2
24213,2
38064,2
132881,2
133420,2
23949,2
38107,2
4854,2
4804,2
328058,2
9245,2
9283,2
18015,2
26077,2
55872,2
56186,2
58666,2
132347,2
133399,2
198148,2
14291,2
19036,2
206277,2
5387,2
42571,2
8522,2
8613,2
45572,2
35505,2
6752,2
10031,2
21003,2
29544,2
8285,2
42480,2
47602,2
61406,2
49624,2
62710,2
206689,2
20938,2
30813,2
39133,2
48298,2
50695,2
198579,2
199410,2
201036,2
201594,2
201893,2
21107,2
57007,2
16138,2
30130,2
7011,2
26410,2
5669,2
30336,2
36683,2
36253,2
11817,2
6169,2
63052,2
394995,2
54643,2
27735,2
11960,2
37381,2
37517,2
58655,2
15165,2
19381,2
19605,2
20042,2
22298,2
31932,2
32068,2
36057,2
22011,2
24298,2
27445,2
15814,2
203143,2
8685,2
12594,2
20510,2
20530,2
20882,2
24822,2
30836,2
31244,2
34060,2
34265,2
35263,2
39391,2
39798,2
41303,2
42864,2
43928,2
48756,2
50031,2
60539,2
60673,2
62380,2
39699,2
50771,2
51090,2
6701,2
203211,2
47143,2
132435,2
199230,2
264854,2
41119,2
49373,2
49465,2
6778,2
20609,2
33875,2
34714,2
39790,2
47114,2
47269,2
62031,2
199101,2
199296,2
200142,2
8601,2
15544,2
47809,2
20629,2
48067,2
7656,2
8603,2
9355,2
11904,2
12381,2
12662,2
12982,2
16185,2
16290,2
16866,2
17338,2
18182,2
19133,2
20218,2
20328,2
20516,2
21412,2
22059,2
23203,2
24668,2
24770,2
24848,2
25500,2
25595,2
26668,2
28678,2
29505,2
30779,2
31291,2
31658,2
32328,2
33073,2
34058,2
34198,2
34295,2
34368,2
34498,2
34847,2
34911,2
35141,2
35267,2
35352,2
35512,2
35795,2
36948,2
37135,2
37156,2
38924,2
38932,2
39067,2
39319,2
39431,2
39862,2
40473,2
41023,2
41281,2
41809,2
41959,2
42237,2
42667,2
42765,2
42812,2
43248,2
43281,2
43476,2
43700,2
44337,2
44692,2
46231,2
47194,2
47748,2
47884,2
48057,2
48453,2
49638,2
50086,2
50450,2
50819,2
51040,2
51357,2
51619,2
52078,2
52195,2
53108,2
53110,2
56449,2
56475,2
56600,2
56628,2
56983,2
57219,2
57537,2
59750,2
60646,2
60953,2
61425,2
62088,2
62099,2
62179,2
62328,2
62406,2
63450,2
63930,2
64238,2
133086,2
135122,2
196645,2
196883,2
197177,2
197377,2
197437,2
197502,2
197518,2
197672,2
197815,2
197890,2
198091,2
198151,2
198214,2
198259,2
198346,2
198416,2
198508,2
198525,2
198642,2
198651,2
198722,2
198891,2
199113,2
199221,2
199416,2
199449,2
199473,2
199510,2
199517,2
199665,2
199842,2
199978,2
200176,2
200582,2
200594,2
200602,2
200753,2
200800,2
201146,2
201531,2
201548,2
202006,2
202177,2
202626,2
203030,2
203548,2
204086,2
204179,2
204232,2
204263,2
204930,2
204941,2
205005,2
205540,2
205572,2
205608,2
206125,2
206507,2
393221,2
63010,2
7418,2
7005,2
52359,2
26881,2
11680,2
11970,2
16959,2
17226,2
15270,2
11750,2
28065,2
52327,2
52431,2
52465,2
263720,2
263739,2
264685,2
18479,2
27851,2
27976,2
53439,2
18647,2
40281,2
9615,2
133170,2
136733,2
63976,2
132581,2
9676,2
18000,2
38735,2
18199,2
58718,2
132696,2
7616,2
7629,2
7636,2
265445,2
20091,2
14901,2
27893,2
19373,2
52956,2
61696,2
61745,2
61884,2
262451,2
262786,2
263058,2
263129,2
263566,2
8192,2
200738,2
8226,2
8249,2
206589,2
8920,2
16256,2
21103,2
29285,2
30729,2
34145,2
35558,2
41145,2
41938,2
49350,2
50427,2
57227,2
198618,2
8393,2
28964,2
52116,2
198371,2
201211,2
8562,2
44143,2
41329,2
31251,2
47121,2
200719,2
42775,2
44478,2
44905,2
47363,2
47395,2
48370,2
50211,2
50418,2
60359,2
60731,2
60860,2
8496,2
8865,2
9112,2
15798,2
31585,2
28809,2
8649,2
36881,2
42863,2
13173,2
48115,2
12657,2
8774,2
39401,2
15725,2
20866,2
31566,2
35401,2
43332,2
43586,2
44733,2
48096,2
49070,2
59516,2
61272,2
62247,2
48948,2
41733,2
20682,2
43356,2
44558,2
47894,2
9122,2
9182,2
197686,2
55822,2
59322,2
133398,2
136533,2
9336,2
45346,2
24138,2
9484,2
37013,2
37110,2
37287,2
37531,2
55441,2
56268,2
58659,2
58725,2
133311,2
133469,2
133664,2
134012,2
45475,2
56028,2
9689,2
9889,2
56040,2
38286,2
45498,2
132599,2
132323,2
10292,2
30526,2
40414,2
52764,2
10533,2
10570,2
10583,2
53046,2
27881,2
61452,2
263754,2
52391,2
11115,2
16739,2
53435,2
32028,2
16609,2
52560,2
262645,2
32477,2
37576,2
28024,2
12294,2
12304,2
16205,2
25259,2
13259,2
21017,2
21378,2
24699,2
29304,2
34168,2
34584,2
35154,2
35531,2
41789,2
44265,2
47433,2
48043,2
57277,2
57494,2
56740,2
33786,2
37209,2
328040,2
12506,2
31507,2
35302,2
57433,2
12617,2
13032,2
49371,2
48644,2
25313,2
29007,2
42013,2
41427,2
60932,2
14709,2
50299,2
41898,2
41311,2
47909,2
56707,2
59729,2
41391,2
205185,2
25529,2
197520,2
13645,2
396140,2
264520,2
21730,2
22576,2
263779,2
14756,2
264539,2
29831,2
14910,2
53999,2
47881,2
34781,2
39440,2
49902,2
57752,2
203980,2
56690,2
25557,2
42877,2
15696,2
42666,2
57916,2
36912,2
39242,2
39324,2
56848,2
37088,2
26895,2
16628,2
37463,2
61702,2
46989,2
38017,2
38067,2
45595,2
134552,2
55792,2
58396,2
58482,2
131758,2
38244,2
56147,2
63731,2
131386,2
263798,2
264619,2
265090,2
266083,2
266574,2
26954,2
46764,2
24599,2
42097,2
42358,2
42478,2
47241,2
47594,2
47656,2
49973,2
51813,2
56702,2
41976,2
35076,2
41877,2
52110,2
206269,2
21215,2
60929,2
58055,2
30134,2
21365,2
39125,2
393424,2
23391,2
22070,2
53058,2
27729,2
54945,2
23175,2
56468,2
23465,2
28005,2
52286,2
134417,2
45637,2
55785,2
23900,2
58369,2
131702,2
135449,2
45220,2
24238,2
45945,2
46015,2
56092,2
135553,2
133606,2
135005,2
45144,2
45785,2
24520,2
132651,2
38767,2
48823,2
43265,2
204834,2
24774,2
48371,2
25341,2
50920,2
31204,2
25520,2
30583,2
61893,2
264284,2
55236,2
26754,2
28235,2
262360,2
61797,2
263555,2
265157,2
28335,2
53182,2
28266,2
61743,2
263994,2
264459,2
262832,2
263523,2
264464,2
266550,2
42957,2
50891,2
48004,2
48485,2
47452,2
33927,2
48084,2
29046,2
41320,2
199167,2
47756,2
203068,2
205624,2
62410,2
41075,2
29355,2
49866,2
60983,2
57166,2
29713,2
35701,2
33772,2
37075,2
37177,2
37181,2
37679,2
327687,2
35074,2
36923,2
37308,2
37661,2
37462,2
327992,2
44869,2
39701,2
34223,2
43826,2
31253,2
60168,2
32105,2
48252,2
393442,2
33852,2
198433,2
42148,2
49583,2
205438,2
34619,2
57049,2
60395,2
56385,2
35530,2
50156,2
199928,2
42753,2
35804,2
37213,2
37098,2
327724,2
38256,2
132160,2
45455,2
49352,2
39232,2
197218,2
39479,2
202103,2
59547,2
41024,2
43109,2
41589,2
41599,2
41904,2
47990,2
50591,2
59431,2
42355,2
197328,2
42961,2
43633,2
43146,2
43370,2
200721,2
203459,2
60078,2
133246,2
45142,2
56204,2
59370,2
132692,2
58598,2
45274,2
134739,2
135307,2
56264,2
45694,2
45718,2
59886,2
48275,2
50503,2
62415,2
48722,2
196851,2
48614,2
57707,2
202112,2
50158,2
52262,2
264651,2
262934,2
264776,2
61553,2
61520,2
52428,2
264322,2
263631,2
52741,2
264169,2
264162,2
52907,2
265426,2
264022,2
264512,2
53076,2
266215,2
55772,2
206325,2
201029,2
132449,2
59347,2
134186,2
134180,2
135341,2
134898,2
262781,2
265159,2
264509,2
63678,2
133136,2
132957,2
205317,2
206893,2
262310,2
264982,2
262675,2
263301,2
262996,2
264138,2
264120,2
266518,2
266516,2
205988,1
52537,1
38524,1
45714,1
10,1
46392,1
12,1
13,1
1508,1
35,1
5691,1
36732,1
46,1
47,1
675,1
20125,1
72,1
7838,1
10723,1
11189,1
11690,1
13782,1
23165,1
26646,1
26940,1
30059,1
46784,1
395533,1
64,1
70,1
393689,1
2165,1
4445,1
5723,1
11540,1
32417,1
33401,1
396391,1
92,1
4193,1
6216,1
11649,1
102,1
111,1
132,1
383,1
154,1
156,1
159,1
166,1
9,1
693,1
1408,1
1435,1
1886,1
2033,1
2552,1
2606,1
4195,1
4232,1
4246,1
4373,1
4857,1
6189,1
6913,1
7221,1
7250,1
7328,1
7352,1
7867,1
8311,1
8561,1
8970,1
9000,1
10355,1
10439,1
10666,1
10843,1
10932,1
11057,1
11191,1
11218,1
11251,1
11650,1
11667,1
11691,1
11816,1
11878,1
11941,1
11990,1
12044,1
12097,1
12133,1
12196,1
12481,1
12508,1
12658,1
12822,1
12961,1
13409,1
13428,1
13588,1
13617,1
13729,1
13750,1
14010,1
14288,1
14346,1
14383,1
14434,1
14442,1
14454,1
14554,1
14576,1
14613,1
14728,1
14746,1
14987,1
15234,1
15301,1
15372,1
15389,1
15510,1
15612,1
15919,1
15955,1
16065,1
16413,1
16557,1
16815,1
16816,1
16899,1
16908,1
16971,1
17183,1
17185,1
17253,1
17274,1
17304,1
17403,1
17456,1
18615,1
18624,1
18672,1
18689,1
18742,1
18806,1
18865,1
18880,1
18911,1
18918,1
19170,1
19214,1
19261,1
19368,1
19404,1
19545,1
19578,1
19830,1
19969,1
19982,1
20171,1
20330,1
20385,1
20917,1
20973,1
21057,1
21159,1
21217,1
21504,1
21581,1
21628,1
21636,1
21719,1
21879,1
21889,1
22132,1
22172,1
22317,1
22324,1
22362,1
22557,1
22596,1
22728,1
22937,1
23027,1
23118,1
23136,1
23330,1
23387,1
23532,1
24640,1
24992,1
25122,1
25277,1
25335,1
25786,1
25829,1
26253,1
26277,1
26312,1
26367,1
26484,1
26485,1
26558,1
26662,1
26725,1
26804,1
26956,1
26962,1
27006,1
27235,1
27240,1
27288,1
27367,1
27377,1
27385,1
27531,1
27537,1
27541,1
27924,1
28118,1
28469,1
28939,1
28974,1
29102,1
29117,1
29401,1
29760,1
29784,1
29787,1
29825,1
29979,1
30016,1
30083,1
30205,1
30216,1
30283,1
30298,1
30302,1
30337,1
30462,1
30612,1
30615,1
30633,1
30709,1
30981,1
31241,1
31495,1
31515,1
31562,1
31667,1
31782,1
31953,1
31982,1
32083,1
32229,1
32413,1
32444,1
32782,1
32837,1
32867,1
32890,1
33083,1
33131,1
33227,1
33333,1
33470,1
34110,1
34761,1
35953,1
36053,1
36188,1
36230,1
36324,1
36441,1
36471,1
36614,1
36776,1
36820,1
37582,1
38963,1
39097,1
39458,1
39506,1
39957,1
39988,1
40181,1
40395,1
40415,1
40526,1
40614,1
40784,1
40841,1
41107,1
41357,1
41397,1
41596,1
41600,1
41625,1
42325,1
43203,1
43515,1
44033,1
44196,1
44377,1
44468,1
45273,1
46142,1
46191,1
46198,1
46250,1
46273,1
46416,1
46437,1
46454,1
46506,1
46699,1
46842,1
46925,1
46957,1
47020,1
47075,1
47328,1
47657,1
47956,1
49290,1
49515,1
49765,1
50327,1
51110,1
51151,1
51490,1
51681,1
51762,1
51810,1
51931,1
51985,1
53301,1
53332,1
53349,1
53433,1
53454,1
53553,1
53634,1
53667,1
53706,1
53985,1
54030,1
54086,1
54155,1
54538,1
54961,1
55016,1
55229,1
56396,1
56571,1
57495,1
57619,1
57740,1
57794,1
58173,1
58252,1
59908,1
60022,1
60045,1
60157,1
60339,1
60636,1
60781,1
62489,1
62537,1
62575,1
62695,1
62814,1
62915,1
62917,1
62941,1
62964,1
63039,1
63168,1
63264,1
63297,1
63370,1
64444,1
132045,1
133847,1
134395,1
196945,1
197017,1
197181,1
197267,1
197640,1
197972,1
198218,1
198328,1
198432,1
198908,1
198934,1
198968,1
199092,1
199129,1
199270,1
199391,1
199544,1
199652,1
199677,1
200064,1
200068,1
200533,1
200811,1
200845,1
200994,1
201506,1
201563,1
201573,1
201843,1
202042,1
202087,1
202664,1
202829,1
203929,1
204821,1
205698,1
206529,1
206642,1
206686,1
206747,1
206774,1
393339,1
393729,1
393814,1
393824,1
393857,1
393950,1
394356,1
394368,1
395321,1
395434,1
395565,1
395567,1
395774,1
396026,1
396485,1
188,1
14518,1
22213,1
202,1
16875,1
20060,1
706,1
1249,1
1294,1
1323,1
1401,1
1610,1
1818,1
2939,1
3452,1
3833,1
4983,1
6071,1
6111,1
6126,1
6167,1
6318,1
6652,1
7212,1
7991,1
8182,1
10379,1
10632,1
10859,1
10979,1
10988,1
11246,1
11276,1
11278,1
11307,1
11379,1
11576,1
11710,1
11712,1
11809,1
11881,1
11892,1
11962,1
12052,1
12154,1
12257,1
13363,1
13376,1
13813,1
13993,1
14055,1
14242,1
14297,1
14441,1
14567,1
14874,1
15229,1
16491,1
16618,1
16625,1
16654,1
16688,1
17269,1
17301,1
17339,1
17348,1
18502,1
18600,1
18669,1
18676,1
18704,1
18709,1
18898,1
18937,1
19229,1
19233,1
19603,1
19604,1
19878,1
20285,1
20349,1
21642,1
21866,1
21918,1
21963,1
22167,1
22216,1
22230,1
22511,1
22606,1
22787,1
22803,1
23157,1
23178,1
23187,1
23205,1
23225,1
23249,1
23280,1
23409,1
25634,1
25729,1
25792,1
26144,1
26380,1
26430,1
26648,1
26664,1
26989,1
27195,1
27401,1
29725,1
29888,1
30449,1
30560,1
30570,1
30608,1
31929,1
31969,1
32022,1
32099,1
32481,1
32806,1
32887,1
33543,1
35917,1
35962,1
35993,1
36457,1
36524,1
36551,1
36652,1
36677,1
36721,1
39965,1
40079,1
40276,1
40349,1
40364,1
40375,1
40390,1
40620,1
40804,1
40911,1
40936,1
45597,1
46085,1
46111,1
46313,1
46443,1
46646,1
46817,1
46973,1
47089,1
47095,1
49395,1
53328,1
53692,1
53838,1
54017,1
54545,1
54571,1
54661,1
54662,1
54753,1
55044,1
55126,1
55135,1
56001,1
56473,1
62475,1
62478,1
62621,1
62709,1
62750,1
63085,1
65103,1
134411,1
393299,1
393591,1
393655,1
394306,1
394307,1
394546,1
395355,1
395555,1
395562,1
396292,1
11663,1
50270,1
7397,1
36375,1
16046,1
60140,1
33314,1
36000,1
55185,1
1970,1
283,1
14898,1
25418,1
29063,1
34437,1
45012,1
1224,1
2640,1
26498,1
36288,1
329,1
309,1
311,1
312,1
3541,1
313,1
6025,1
27153,1
